7, 44524, 65, 445.54
2026-07-31T22:18:11,302405206+08:00
0, 44564, 94, 433.79
1, 44460, 76, 462.85
2, 44482, 77, 429.19
3, 44486, 60, 426.09
4, 44508, 86, 426.63
5, 44510, 64, 440.99
6, 45476, 100, 416.95
7, 44524, 56, 435.57
2026-07-31T22:18:16,521669651+08:00
0, 44564, 74, 394.14
1, 44460, 74, 443.08
2, 44482, 68, 403.26
3, 44486, 91, 421.46
4, 44508, 53, 411.38
5, 44510, 78, 405.96
6, 45476, 94, 419.38
7, 44524, 54, 423.71
2026-07-31T22:18:21,725402657+08:00
0, 44564, 65, 416.40
1, 44460, 65, 424.03
2, 44482, 74, 423.89
3, 44486, 55, 422.18
4, 44508, 59, 447.16
5, 44510, 88, 436.99
6, 45476, 73, 440.47
7, 44524, 65, 420.30
2026-07-31T22:18:26,950387851+08:00
0, 44564, 69, 433.85
1, 44460, 77, 430.96
2, 44482, 67, 425.35
3, 44486, 69, 415.06
4, 44508, 88, 380.80
5, 44510, 76, 416.41
6, 45476, 70, 418.16
7, 44524, 78, 392.10
2026-07-31T22:18:32,154539669+08:00
0, 44564, 0, 120.01
1, 44460, 100, 124.94
2, 44482, 100, 119.66
3, 44486, 100, 120.08
4, 44508, 100, 117.67
5, 44510, 100, 121.42
6, 45476, 100, 121.17
7, 44524, 100, 121.57
2026-07-31T22:18:37,360987430+08:00
0, 44564, 0, 118.40
1, 44460, 100, 123.50
2, 44482, 100, 118.46
3, 44486, 100, 118.88
4, 44508, 100, 116.63
5, 44510, 100, 120.38
6, 45476, 100, 119.84
7, 44524, 100, 120.37
2026-07-31T22:18:42,539907227+08:00
0, 44564, 0, 117.64
1, 44460, 100, 121.42
2, 44482, 100, 117.68
3, 44486, 100, 117.13
4, 44508, 100, 115.58
5, 44510, 100, 119.78
6, 45476, 100, 118.77
7, 44524, 100, 119.73
2026-07-31T22:18:47,715352767+08:00
0, 44564, 0, 117.39
1, 44460, 0, 120.85
2, 44482, 0, 117.24
3, 44486, 0, 116.76
4, 44508, 0, 115.26
5, 44510, 0, 119.39
6, 45476, 0, 118.31
7, 44524, 0, 119.42
2026-07-31T22:18:53,075081329+08:00
0, 1, 0, 121.08
1, 1, 0, 124.26
2, 1, 0, 84.29
3, 1, 0, 111.91
4, 1, 0, 118.77
5, 1, 0, 120.14
6, 1, 0, 94.94
7, 1, 0, 119.87
2026-07-31T22:18:58,295810007+08:00
0, 1, 0, 70.68
1, 1, 0, 73.29
2, 1, 0, 69.35
3, 1, 0, 72.61
4, 1, 0, 70.19
5, 1, 0, 70.75
6, 1, 0, 70.94
7, 1, 0, 70.59
2026-07-31T22:19:03,525261955+08:00
0, 1, 0, 70.53
1, 1, 0, 73.51
2, 1, 0, 69.14
3, 1, 0, 72.33
4, 1, 0, 70.03
5, 1, 0, 71.01
6, 1, 0, 70.80
7, 1, 0, 70.47
2026-07-31T22:19:08,759271572+08:00
0, 1, 0, 70.24
1, 1, 0, 73.31
2, 1, 0, 69.00
3, 1, 0, 72.21
4, 1, 0, 69.92
5, 1, 0, 70.90
6, 1, 0, 70.62
7, 1, 0, 70.63
2026-07-31T22:19:13,950927822+08:00
0, 1, 0, 70.20
1, 1, 0, 73.02
2, 1, 0, 68.86
3, 1, 0, 72.12
4, 1, 0, 69.85
5, 1, 0, 70.78
6, 1, 0, 70.44
7, 1, 0, 70.47
2026-07-31T22:19:19,185562144+08:00
0, 1, 0, 70.25
1, 1, 0, 73.20
2, 1, 0, 68.91
3, 1, 0, 72.04
4, 1, 0, 69.79
5, 1, 0, 70.74
6, 1, 0, 70.36
7, 1, 0, 70.46
2026-07-31T22:19:24,359398604+08:00
0, 1, 0, 70.03
1, 1, 0, 73.07
2, 1, 0, 68.77
3, 1, 0, 71.97
4, 1, 0, 70.20
5, 1, 0, 70.64
6, 1, 0, 70.29
7, 1, 0, 70.37
2026-07-31T22:19:29,538867913+08:00
0, 1, 0, 70.03
1, 1, 0, 73.16
2, 1, 0, 68.73
3, 1, 0, 72.00
4, 1, 0, 70.23
5, 1, 0, 70.51
6, 1, 0, 70.28
7, 1, 0, 70.41
